Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equaliser	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Dinner Time	Spiderbait									2100908	66			4			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/04 Dinner Time.mp3
Brass Monkey	Beastie Boys									2520547	78			11			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Beastie Boys/Licensed To Ill/11 Brass Monkey.mp3
No Fear No More	Madeon									3148732	98			7			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Madeon/Good Faith/07 No Fear No More.mp3
Baby Fratelli	The Fratellis									3789055	118			11			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Fratellis/Costello Music/11 Baby Fratelli.mp3
White Trash Superstar	Spiderbait									3321359	104			8			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/08 White Trash Superstar.mp3
All My Best Friends Are Metalheads	Less Than Jake									3384074	106			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Less Than Jake/Hello Rockview/03 All My Best Friends Are Metalheads.mp3
I Hear You	Vicetone									2592425	79			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Vicetone/I Hear You/01 I Hear You.mp3
Drank & Drugs	Lil Kleine, Ronnie Flex									3702123	72			11			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Lil Kleine, Ronnie Flex/New Wave/11 Drank & Drugs.mp3
One Step Beyond	Madness									2262665	69			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Madness/One Step Beyond/01 One Step Beyond.mp3
OK	Madeon									2913416	90			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Madeon/Adventure (Deluxe)/03 OK.mp3
Bounce	System Of A Down									1854729	57			7			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/System Of A Down/Toxicity/07 Bounce.mp3
Raining Blood	Slayer									4084556	128			10			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Slayer/Reign In Blood (Expanded)/010 Raining Blood.mp3
Battery	Metallica									5001560	156			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Metallica/Master Of Puppets (Remastered)/01 Battery.mp3
raingurl	Yaeji									3797395	118			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Yaeji/raingurl/01 raingurl.mp3
Dear Maria, Count Me In	All Time Low									2926820	91			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/All Time Low/So Wrong, It's Right/06 Dear Maria, Count Me In.mp3
That Black Bat Licorice	Jack White									3722601	115			9			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Jack White/Lazaretto/09 That Black Bat Licorice.mp3
Fuel	Metallica									4318170	134			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Metallica/Reload/01 Fuel.mp3
Cry (feat. Grimes)	Ashnikko									2010642	63			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Ashnikko/Cry (feat. Grimes)/01 Cry (feat. Grimes).mp3
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Haywyre Remix	Martin Garrix, Macklemore, Fall Out Boy, Haywyre									2622688	114			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Martin Garrix, Macklemore, Fall Out Boy, Haywyre/Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) [Remixes]/03 Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Haywyre Remix.mp3
White Knuckles	OK Go									3454296	99			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/OK Go/Of The Blue Colour of the Sky Extra Nice Edition/06 White Knuckles.mp3
Jellybean Drifter	Spiderbait									2653874	82			12			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/12 Jellybean Drifter.mp3
For Whom The Bell Tolls - Remastered	Metallica									4959794	154			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Metallica/Ride The Lightning (Remastered)/03 For Whom The Bell Tolls - Remastered.mp3
