Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equaliser	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Pretty Rave Girl (Suae X Technikore Remix)	S3RL, Suae, Technikore		Pretty Rave Girl (Suae X Technikore Remix)							2584144	160			1			44505	44505	128	44100		MPEG audio file								\workout\HQciBSo_jWU
Overkill	RIOT		Overkill							5485113	342			1			44505	44505	128	44100		MPEG audio file								\workout\A8pOVirjGF0
Disorder	RIOT		Disorder							3035872	189			1			44505	44505	128	44100		MPEG audio file								\workout\_rYMwGN3J4A
Crescendo (feat. MYLK)	MUZZ		Crescendo (feat. MYLK)							4779626	298			1			44505	44505	128	44100		MPEG audio file								\workout\_qg0j-mCCwc
Rapture (feat. MC Mota)	KUURO, MC Mota		Rapture (feat. MC Mota)							3546658	221			1			44505	44505	128	44100		MPEG audio file								\workout\5-Vvm1fTnI0
Rainbow Road	nanobii		Rainbow Road							2783436	173			1			44505	44505	128	44100		MPEG audio file								\workout\a0Aauep0VWs
Sell Out	Marshmello, SVDDEN DEATH		Sell Out							3080614	192			1			44505	44505	128	44100		MPEG audio file								\workout\XiM1eJZzgEk
Juices - Pegboard Nerds Remix	Virtual Riot, Dubloadz, Pegboard Nerds		Chemistry EP (The Remixes)							3608967	225			2			44505	44505	128	44100		MPEG audio file								\workout\WPqld1UPdFE
Bass Drop	Zero Hero		Monstercat Uncaged, Vol. 1							2976546	186			17			44505	44505	128	44100		MPEG audio file								\workout\1-19xoOWsgQ
Invaders Must Die	The Prodigy		Invaders Must Die							4853602	295			1			44505	44505	128	44100		MPEG audio file								\workout\lTD2eo0boN0
Drama Free	deadmau5, Lights		mau5ville: Level 2							5282009	191			1			44505	44505	128	44100		MPEG audio file								\workout\zFfL0y3zyfc
Drama Free - Chris Lorenzo Remix	deadmau5, Lights, Chris Lorenzo		mau5ville: Level 2							3395796	212			2			44505	44505	128	44100		MPEG audio file								\workout\3yGgJz7owIg
Gunslinga	Pegboard Nerds, MC Mota		Gunslinga							2796403	164			1			44505	44505	128	44100		MPEG audio file								\workout\vIaPWxMPhug
Breakn' a Sweat	Skrillex, The Doors, Ray Manzarek, Robby Krieger		Bangarang EP							4856139	301			3			44505	44505	128	44100		MPEG audio file								\workout\nUA8OzQxGxE
Right on Time	Skrillex, 12th Planet, Kill The Noise		Bangarang EP							3958768	245			5			44505	44505	128	44100		MPEG audio file								\workout\l1NGkTSGoxo
Junction Seven	MUZZ		F Minor Factory - EP							4884524	305			2			44505	44505	128	44100		MPEG audio file								\workout\vBH0tDqGjts
Bollywood Stunna	Reach		Bollywood Stunna							2809773	175			1			44505	44505	128	44100		MPEG audio file								\workout\aOZ_YYdKeuU
Spooky	Tokyo Machine		Spooky							3677444	229			1			44505	44505	128	44100		MPEG audio file								\workout\qZcR_afc1Mw
Comeback	Falcon Funk, Bossfight		Comeback							3257408	203			1			44505	44505	128	44100		MPEG audio file								\workout\xft9wOGs8Us
365 - KUURO Remix	Zedd, Katy Perry, KUURO		365 (Remixes)							3940787	246			4			44505	44505	128	44100		MPEG audio file								\workout\qGyAntFCZxg
X Up (Astronaut Remix)	Excision, The Frim, Astronaut, Messinian		X Up The Remixes							4656776	290			1			44505	44505	128	44100		MPEG audio file								\workout\MYu5hU80JJk
404	Knife Party		Abandon Ship							4747839	298			5			44505	44505	128	44100		MPEG audio file								\workout\gnnIrTLlLyA
Flying Spaghetti Monster	Doctor P		Animal Vegetable Mineral Pt. 1							3995130	249			2			44505	44505	128	44100		MPEG audio file								\workout\R4GPA7fEjlY
Bonfire	Knife Party		Rage Valley							4355378	272			3			44505	44505	128	44100		MPEG audio file								\workout\e-IWRmpefzE
One Click Headshot	Feed Me		Feed Me's Escape from Electric Mountain							4595740	287			3			44505	44505	128	44100		MPEG audio file								\workout\F2FMDV8yW9M
